model,origin_mode,saving_basis,harm_basis,lambda,winner,winner_reward,reward_uniform_full,reward_uniform_low,reward_calib_static,reward_causal_no_hysteresis,reward_controller
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_nll_harm,10.0,uniform_full,0.0,0.0,-3.3085595742460683,-2.291696245176113,-2.1770622524593963,-2.578925367633826
olmoe,hotspot,simulated_saving_optimistic_codec,incremental_accuracy_harm,0.0,uniform_low;calib_static,0.3768355473283336,0.0,0.3768355473283336,0.3768355473283336,0.3657950198249752,0.3657950198249752
olmoe,hotspot,simulated_saving_optimistic_codec,incremental_accuracy_harm,0.1,uniform_low;calib_static,0.3705855473283336,0.0,0.3705855473283336,0.3705855473283336,0.3611075198249752,0.3657950198249752
olmoe,hotspot,simulated_saving_optimistic_codec,incremental_accuracy_harm,0.2,controller,0.3657950198249752,0.0,0.36433554732833356,0.36433554732833356,0.3564200198249752,0.3657950198249752
olmoe,hotspot,simulated_saving_optimistic_codec,incremental_accuracy_harm,0.5,controller,0.3657950198249752,0.0,0.3455855473283336,0.3455855473283336,0.3423575198249752,0.3657950198249752
olmoe,hotspot,simulated_saving_optimistic_codec,incremental_accuracy_harm,1.0,controller,0.3657950198249752,0.0,0.3143355473283336,0.3143355473283336,0.3189200198249752,0.3657950198249752
olmoe,hotspot,simulated_saving_optimistic_codec,incremental_accuracy_harm,2.0,controller,0.3657950198249752,0.0,0.2518355473283336,0.2518355473283336,0.2720450198249752,0.3657950198249752
olmoe,hotspot,simulated_saving_optimistic_codec,incremental_accuracy_harm,5.0,controller,0.3657950198249752,0.0,0.06433554732833358,0.06433554732833358,0.1314200198249752,0.3657950198249752
olmoe,hotspot,simulated_saving_optimistic_codec,incremental_accuracy_harm,10.0,controller,0.3657950198249752,0.0,-0.24816445267166642,-0.24816445267166642,-0.1029549801750248,0.3657950198249752
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_accuracy_harm,0.0,uniform_low;calib_static,0.3768355473283336,0.0,0.3768355473283336,0.3768355473283336,0.3657950198249752,0.3657950198249752
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_accuracy_harm,0.1,controller,0.3229378769678323,0.0,0.2768355473283336,0.3054069758997621,0.30865216268211804,0.3229378769678323
