block,rows,bf16_linear_us,dynamic_fp8_linear_us,prequant_fp8_mm_us,quant_only_us
29,256,25.37599951028824,89.02399986982346,24.639999493956566,68.25599819421768
29,4096,59.84000116586685,97.95200079679489,30.400000512599945,72.7040022611618
29,512,25.18399991095066,90.01599997282028,24.992000311613083,69.69600170850754
29,1,24.57600086927414,86.33600175380707,24.86399933695793,64.51199948787689
29,2,24.927999824285507,82.75199681520462,24.447999894618988,65.50399959087372
29,32,22.911999374628067,90.87999910116196,26.399999856948853,63.35999816656113
29,16,24.992000311613083,87.71199733018875,27.264000847935677,68.2239979505539
29,8,24.351999163627625,90.2400016784668,26.976000517606735,64.44799900054932
29,1024,31.168000772595406,92.28800237178802,22.911999374628067,68.9919963479042
29,2048,32.416000962257385,87.42400258779526,24.768000468611717,67.80800223350525
