layer,rank,group_median_share_mean,group_median_share_min,group_median_share_max,group_median_share_cv,group_median_share_max_over_min,traffic_max_over_mean,traffic_max_over_min
12,13,0.022447302471846342,0.02192816697061062,0.022944021970033646,0.01678153953580458,1.046326489614227,1.0942583376661963,1.1714376590330788
12,14,0.02057193499058485,0.020356258377432823,0.020917659625411034,0.011332192165206992,1.0275788034111704,1.04909752655426,1.0794863955976766
12,15,0.018634019419550896,0.018405521288514137,0.018780050799250603,0.007529138048500916,1.0203487586613582,1.0589021763351407,1.125355225765709
12,16,0.017109050881117582,0.016852879896759987,0.01732805371284485,0.009947103011279424,1.0281954074909307,1.0193864666121963,1.071517801374141
13,1,0.2333313338458538,0.21475237607955933,0.2601475417613983,0.07184849613827501,1.2113837644572623,1.0900987892743073,1.2077024358130348
13,2,0.14063184335827827,0.12818807363510132,0.15315698087215424,0.06390141593975467,1.1947833876350238,1.1168387432221645,1.3401069518716577
13,3,0.10144295170903206,0.09491093456745148,0.10620694607496262,0.04033047980333772,1.1190169663694889,1.172398425313823,1.3074884029158382
13,4,0.07778350450098515,0.0723339170217514,0.07978224009275436,0.04049004065003159,1.1029713774350585,1.184579959890069,1.3012402088772845
13,5,0.0630231648683548,0.060464657843112946,0.06504997611045837,0.026395187070425215,1.0758346847714397,1.113273416029117,1.2040488431876606
13,6,0.05257410183548927,0.05008794739842415,0.05348580330610275,0.027346105864917584,1.0678377950018672,1.104062987447077,1.240320427236315
13,7,0.045162880793213844,0.044344499707221985,0.04620349779725075,0.01491072148300937,1.041921728789422,1.0785114758969025,1.17895420591101
13,8,0.03888646233826876,0.038165461272001266,0.039541952311992645,0.01306531631132014,1.036066406486778,1.0642501671247122,1.1943981327109037
13,9,0.034226552583277225,0.03380986675620079,0.03522513806819916,0.016911445516062294,1.0418597127934202,1.093664116467355,1.2679986221150534
13,10,0.030597835779190063,0.029605234041810036,0.031158406287431717,0.02052533345178334,1.0524627585591186,1.070192379113125,1.16910094125284
13,11,0.02724882960319519,0.02632358856499195,0.027782319113612175,0.02122032187848407,1.0554153376549962,1.0591992869345614,1.1773447820343461
13,12,0.024536700453609228,0.02385408617556095,0.025372346863150597,0.02299178632353798,1.063647824377575,1.0544455173438312,1.1751655629139073
13,13,0.022224934305995703,0.021376950666308403,0.022715574130415916,0.024207188990519716,1.0626199444908333,1.0746490381044345,1.2068735402068735
13,14,0.020214923657476902,0.019599944353103638,0.020985623821616173,0.02862367939577452,1.0706981327879697,1.0520686325484663,1.1991195394514054
13,15,0.018680565524846315,0.01779969595372677,0.0191851444542408,0.029097451059832812,1.077835514950128,1.0455321993612121,1.150375939849624
13,16,0.01715165190398693,0.016558529809117317,0.01754494197666645,0.022297203285096608,1.059571240860164,1.042561093367006,1.1072893657305143
14,1,0.22673148289322853,0.21340768039226532,0.2346024066209793,0.035251401465948955,1.0993156675043556,1.3277872688108148,1.904132935662548
14,2,0.1375655196607113,0.13248014450073242,0.14453107118606567,0.03182614958386612,1.09096402129352,1.362549208943029,1.7325273894975444
14,3,0.09937374480068684,0.0959564745426178,0.10485376417636871,0.03331702442317605,1.0927221396592608,1.371462526925648,1.7399170750094233
14,4,0.078316455706954,0.07549697905778885,0.08330463618040085,0.037903049502432326,1.1034168150838943,1.359280992349402,1.6894387001477105
14,5,0.06343263480812311,0.06077711656689644,0.06754946708679199,0.04459354957952985,1.1114292829677324,1.360172324147664,1.654499457896639
14,6,0.053296469151973724,0.05083814263343811,0.056837644428014755,0.04794763468511728,1.1180118211209107,1.3066924162519498,1.610989010989011
14,7,0.0453691091388464,0.04288489744067192,0.04792993888258934,0.053400175336643915,1.1176414482253774,1.2460818539701404,1.4442148760330578
14,8,0.0390886003151536,0.03654176741838455,0.041225843131542206,0.04744400438129125,1.1281841586786807,1.2208274530193866,1.458643947461839
14,9,0.034292470663785934,0.033240027725696564,0.0365091934800148,0.03776877966140113,1.0983502715850917,1.0612790611305059,1.2220321587410194
14,10,0.03055679751560092,0.029444333165884018,0.032330580055713654,0.036043494689893193,1.0980238497360102,1.0820768030899501,1.2196918955123912
14,11,0.027216423768550158,0.026482339948415756,0.02854297123849392,0.029105435060004622,1.0778115262507775,1.0574166233380375,1.1839654025282769
14,12,0.024701504968106747,0.023995326831936836,0.026332147419452667,0.038353688033330044,1.0973864871223848,1.0820768030899501,1.1438442211055277
14,13,0.02254852745682001,0.021846812218427658,0.0243148785084486,0.04559208953186383,1.1129714607945933,1.09604100126272,1.1938511326860841
14,14,0.020510978531092405,0.01994764804840088,0.021711573004722595,0.034724548751668645,1.0884277159914661,1.1218896234123152,1.2331809274983672
14,15,0.018918064888566732,0.018081452697515488,0.020693117752671242,0.05478784013813715,1.144438895416551,1.1759637525068707,1.3416949152542372
14,16,0.017377318814396858,0.016566840931773186,0.01866813749074936,0.046956666914090124,1.1268374922913724,1.1209982916140533,1.3100694444444445
15,1,0.21079887077212334,0.18069849908351898,0.2636803388595581,0.1528482083076794,1.4592281629173072,1.5547797667681795,2.9185722253206916
15,2,0.1300421878695488,0.12620759010314941,0.13447172939777374,0.02296655864119826,1.0654805252827508,1.2184505682240214,1.8898617511520737
15,3,0.0982702448964119,0.09297331422567368,0.10215391963720322,0.03450984802163312,1.0987445213499165,1.2092401396419816,1.9492337164750957
15,4,0.07909683510661125,0.07053033262491226,0.08349337428808212,0.06384054370089177,1.1837938540869881,1.2588576097452278,2.0014170996693434
15,5,0.0668046809732914,0.0587364062666893,0.07129411399364471,0.07217727067418295,1.2137976857136588,1.2223130060164897,1.8464991023339319
15,6,0.057218882255256176,0.0502873957157135,0.06014982610940933,0.07089097806810915,1.1961213193351765,1.1928990566738469,1.7525098210388477
15,7,0.04911735840141773,0.04367673769593239,0.05221246927976608,0.06649246438786507,1.1954296963124291,1.2243927802124341,1.7956427015250545
15,8,0.04308017063885927,0.03870750591158867,0.045117028057575226,0.05926083588061479,1.1655886111759943,1.2199361212211246,1.730299199325748
15,9,0.038193223997950554,0.03429749608039856,0.03976599499583244,0.05920288846671143,1.159443094697493,1.2133996880338707,1.6362179487179487
15,10,0.03349993098527193,0.029901981353759766,0.035205718129873276,0.06272099740013956,1.177370747221292,1.2282552180049022,1.569476082004556
15,11,0.029938410967588425,0.02690229006111622,0.031370583921670914,0.06058711940094168,1.1660934385289763,1.19438460967095,1.469298245614035
15,12,0.02683703787624836,0.025011038407683372,0.02813820354640484,0.04325552115772446,1.125031399646358,1.1453613607665454,1.357394366197183
15,13,0.02452615275979042,0.02251788042485714,0.025589147582650185,0.048931620521551554,1.1363923735203212,1.1126791948302757,1.269491525423729
15,14,0.022242033388465643,0.020665906369686127,0.023189052939414978,0.046033467876587186,1.1220922288426671,1.0892074574760455,1.2211858760826115
15,15,0.02067776909098029,0.019126394763588905,0.022039087489247322,0.05790302467103212,1.1522865527801056,1.0764317017009581,1.1608458827298942
15,16,0.019198463764041662,0.017503276467323303,0.020425980910658836,0.06210075815969262,1.1669804192827498,1.1073312040407042,1.199549404570325
