model_key,split,text_sha256,policy,period,document_mean_kl,document_cvar90_kl,document_p95_kl,total_candidate_forward_calls,audit_events,dangerous_steps,dangerous_step_recall,threshold_violation_fraction,diagnostic_high_forward_calls,diagnostic_low_forward_calls,physical_high_forward_calls,physical_low_forward_calls
llmjp,sealed,4e9eb4faa07c4264f29a0f0d09785e7d7c27fd5e7e82c57eb4cc27074f1d562f,triage_2_4_8,2,0.0425818488247387,0.1314988136291504,0.11094219796359536,46,14,3,0.6666666666666666,0.03125,12,6,32,32
llmjp,sealed,4e9eb4faa07c4264f29a0f0d09785e7d7c27fd5e7e82c57eb4cc27074f1d562f,hash_budget_matched_2_4_8,8,0.10339398169799097,0.5504832323640585,0.11380481235682961,36,4,2,0.0,0.0625,28,0,32,32
llmjp,sealed,4e9eb4faa07c4264f29a0f0d09785e7d7c27fd5e7e82c57eb4cc27074f1d562f,fixed_2,2,0.0425818488247387,0.1314988136291504,0.11094219796359536,46,14,3,0.6666666666666666,0.03125,12,6,32,32
llmjp,sealed,4e9eb4faa07c4264f29a0f0d09785e7d7c27fd5e7e82c57eb4cc27074f1d562f,fixed_4,4,0.10339398169799097,0.5504832323640585,0.11380481235682961,40,8,2,0.0,0.0625,24,0,32,32
llmjp,sealed,4e9eb4faa07c4264f29a0f0d09785e7d7c27fd5e7e82c57eb4cc27074f1d562f,fixed_8,8,0.10339398169799097,0.5504832323640585,0.11380481235682961,36,4,2,0.0,0.0625,28,0,32,32
llmjp,sealed,4e9eb4faa07c4264f29a0f0d09785e7d7c27fd5e7e82c57eb4cc27074f1d562f,full_shadow,1,0.04448285047146783,0.1251418236643076,0.09949961602687835,64,32,3,1.0,0.0,0,0,32,32
llmjp,sealed,824ae0f8b2ae2b8f8ded8f1f457c7ecb929e4485402547b4913c9e874595d65c,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
llmjp,sealed,824ae0f8b2ae2b8f8ded8f1f457c7ecb929e4485402547b4913c9e874595d65c,always_low,,0.03973849056637846,0.09779754839837551,0.0924898613244295,32,0,0,1.0,0.0,32,0,32,32
llmjp,sealed,824ae0f8b2ae2b8f8ded8f1f457c7ecb929e4485402547b4913c9e874595d65c,triage_2_4_8,2,0.03973849056637846,0.09779754839837551,0.0924898613244295,48,16,0,1.0,0.0,16,0,32,32
llmjp,sealed,824ae0f8b2ae2b8f8ded8f1f457c7ecb929e4485402547b4913c9e874595d65c,hash_budget_matched_2_4_8,2,0.03973849056637846,0.09779754839837551,0.0924898613244295,48,16,0,1.0,0.0,16,0,32,32
llmjp,sealed,824ae0f8b2ae2b8f8ded8f1f457c7ecb929e4485402547b4913c9e874595d65c,fixed_2,2,0.03973849056637846,0.09779754839837551,0.0924898613244295,48,16,0,1.0,0.0,16,0,32,32
llmjp,sealed,824ae0f8b2ae2b8f8ded8f1f457c7ecb929e4485402547b4913c9e874595d65c,fixed_4,4,0.03973849056637846,0.09779754839837551,0.0924898613244295,40,8,0,1.0,0.0,24,0,32,32
llmjp,sealed,824ae0f8b2ae2b8f8ded8f1f457c7ecb929e4485402547b4913c9e874595d65c,fixed_8,8,0.03973849056637846,0.09779754839837551,0.0924898613244295,36,4,0,1.0,0.0,28,0,32,32
llmjp,sealed,824ae0f8b2ae2b8f8ded8f1f457c7ecb929e4485402547b4913c9e874595d65c,full_shadow,1,0.03973849056637846,0.09779754839837551,0.0924898613244295,64,32,0,1.0,0.0,0,0,32,32
llmjp,sealed,9916f641dac12c0864ee64582d96b053b98302c97d5579fd1c8cfa700aaf6f60,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
llmjp,sealed,9916f641dac12c0864ee64582d96b053b98302c97d5579fd1c8cfa700aaf6f60,always_low,,0.041654394990246146,0.10954004153609276,0.11143807470798492,32,0,1,0.0,0.03125,32,0,32,32
llmjp,sealed,9916f641dac12c0864ee64582d96b053b98302c97d5579fd1c8cfa700aaf6f60,triage_2_4_8,2,0.041654394990246146,0.10954004153609276,0.11143807470798492,48,16,1,0.0,0.03125,16,0,32,32
llmjp,sealed,9916f641dac12c0864ee64582d96b053b98302c97d5579fd1c8cfa700aaf6f60,hash_budget_matched_2_4_8,4,0.041654394990246146,0.10954004153609276,0.11143807470798492,40,8,1,0.0,0.03125,24,0,32,32
llmjp,sealed,9916f641dac12c0864ee64582d96b053b98302c97d5579fd1c8cfa700aaf6f60,fixed_2,2,0.041654394990246146,0.10954004153609276,0.11143807470798492,48,16,1,0.0,0.03125,16,0,32,32
llmjp,sealed,9916f641dac12c0864ee64582d96b053b98302c97d5579fd1c8cfa700aaf6f60,fixed_4,4,0.041654394990246146,0.10954004153609276,0.11143807470798492,40,8,1,0.0,0.03125,24,0,32,32
llmjp,sealed,9916f641dac12c0864ee64582d96b053b98302c97d5579fd1c8cfa700aaf6f60,fixed_8,8,0.041654394990246146,0.10954004153609276,0.11143807470798492,36,4,1,0.0,0.03125,28,0,32,32
llmjp,sealed,9916f641dac12c0864ee64582d96b053b98302c97d5579fd1c8cfa700aaf6f60,full_shadow,1,0.03997094682449642,0.10204840265214443,0.10100330337882041,64,32,1,1.0,0.0,0,0,32,32
llmjp,sealed,d410f3b545cc5f5115ed1fa0d4dc232787b1a5558f5eeec2a5433954fae54b46,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
llmjp,sealed,d410f3b545cc5f5115ed1fa0d4dc232787b1a5558f5eeec2a5433954fae54b46,always_low,,0.04269398971018745,0.11952038109302521,0.12509744726121425,32,0,3,0.0,0.09375,32,0,32,32
llmjp,sealed,d410f3b545cc5f5115ed1fa0d4dc232787b1a5558f5eeec2a5433954fae54b46,triage_2_4_8,2,0.03256162749039504,0.09236228466033936,0.08149909414350986,47,15,2,0.5,0.03125,14,3,32,32
llmjp,sealed,d410f3b545cc5f5115ed1fa0d4dc232787b1a5558f5eeec2a5433954fae54b46,hash_budget_matched_2_4_8,2,0.03256162749039504,0.09236228466033936,0.08149909414350986,47,15,2,0.5,0.03125,14,3,32,32
llmjp,sealed,d410f3b545cc5f5115ed1fa0d4dc232787b1a5558f5eeec2a5433954fae54b46,fixed_2,2,0.03256162749039504,0.09236228466033936,0.08149909414350986,47,15,2,0.5,0.03125,14,3,32,32
llmjp,sealed,d410f3b545cc5f5115ed1fa0d4dc232787b1a5558f5eeec2a5433954fae54b46,fixed_4,4,0.03418170544318855,0.10150082409381866,0.09774256162345407,40,8,3,0.3333333333333333,0.0625,21,3,32,32
llmjp,sealed,d410f3b545cc5f5115ed1fa0d4dc232787b1a5558f5eeec2a5433954fae54b46,fixed_8,8,0.034943543718782166,0.09953119605779648,0.09465444087982175,36,4,3,0.3333333333333333,0.0625,25,3,32,32
llmjp,sealed,d410f3b545cc5f5115ed1fa0d4dc232787b1a5558f5eeec2a5433954fae54b46,full_shadow,1,0.03310100315593445,0.07090270705521107,0.0692213773727417,64,32,2,1.0,0.0,0,0,32,32
llmjp,sealed,c103c00c6bb9937359edc9459eaaa9dcebf809ffc712f90931bddf70bc5f1ed8,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
llmjp,sealed,c103c00c6bb9937359edc9459eaaa9dcebf809ffc712f90931bddf70bc5f1ed8,always_low,,0.11741060701024253,0.5636829882860184,0.42086333334445936,32,0,8,0.0,0.25,32,0,32,32
llmjp,sealed,c103c00c6bb9937359edc9459eaaa9dcebf809ffc712f90931bddf70bc5f1ed8,triage_2_4_8,2,0.03543835213713464,0.14031115546822548,0.14061424434185027,45,13,7,0.7142857142857143,0.0625,10,9,32,32
llmjp,sealed,c103c00c6bb9937359edc9459eaaa9dcebf809ffc712f90931bddf70bc5f1ed8,hash_budget_matched_2_4_8,4,0.0551479570713127,0.2598300613462925,0.19292233660817143,40,8,9,0.5555555555555556,0.125,18,6,32,32
llmjp,sealed,c103c00c6bb9937359edc9459eaaa9dcebf809ffc712f90931bddf70bc5f1ed8,fixed_2,2,0.03543835213713464,0.14031115546822548,0.14061424434185027,45,13,7,0.7142857142857143,0.0625,10,9,32,32
llmjp,sealed,c103c00c6bb9937359edc9459eaaa9dcebf809ffc712f90931bddf70bc5f1ed8,fixed_4,4,0.0551479570713127,0.2598300613462925,0.19292233660817143,40,8,9,0.5555555555555556,0.125,18,6,32,32
llmjp,sealed,c103c00c6bb9937359edc9459eaaa9dcebf809ffc712f90931bddf70bc5f1ed8,fixed_8,8,0.10622082317468085,0.5531961172819138,0.3864345878362654,36,4,7,0.14285714285714285,0.1875,25,3,32,32
llmjp,sealed,c103c00c6bb9937359edc9459eaaa9dcebf809ffc712f90931bddf70bc5f1ed8,full_shadow,1,0.033774788016671664,0.09228776022791862,0.08652899786829947,64,32,7,1.0,0.0,0,0,32,32
llmjp,sealed,b5ffa2b81cbd9b37d4a9eccbc04ee7f1911254aa5a94ddf7815469ef30695f80,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
llmjp,sealed,b5ffa2b81cbd9b37d4a9eccbc04ee7f1911254aa5a94ddf7815469ef30695f80,always_low,,0.07458880867125117,0.3323970213532448,0.29896661192178725,32,0,7,0.0,0.21875,32,0,32,32
llmjp,sealed,b5ffa2b81cbd9b37d4a9eccbc04ee7f1911254aa5a94ddf7815469ef30695f80,triage_2_4_8,2,0.0415227634484836,0.24085760302841663,0.1817819766700266,45,13,7,0.7142857142857143,0.0625,11,8,32,32
llmjp,sealed,b5ffa2b81cbd9b37d4a9eccbc04ee7f1911254aa5a94ddf7815469ef30695f80,hash_budget_matched_2_4_8,8,0.05866589111963094,0.2635966166853905,0.26690404266119,36,4,7,0.14285714285714285,0.1875,25,3,32,32
llmjp,sealed,b5ffa2b81cbd9b37d4a9eccbc04ee7f1911254aa5a94ddf7815469ef30695f80,fixed_2,2,0.0415227634484836,0.24085760302841663,0.1817819766700266,45,13,7,0.7142857142857143,0.0625,11,8,32,32
llmjp,sealed,b5ffa2b81cbd9b37d4a9eccbc04ee7f1911254aa5a94ddf7815469ef30695f80,fixed_4,4,0.06279932762481621,0.32890087366104126,0.2926735460758209,40,8,7,0.2857142857142857,0.15625,21,3,32,32
llmjp,sealed,b5ffa2b81cbd9b37d4a9eccbc04ee7f1911254aa5a94ddf7815469ef30695f80,fixed_8,8,0.05866589111963094,0.2635966166853905,0.26690404266119,36,4,7,0.14285714285714285,0.1875,25,3,32,32
llmjp,sealed,b5ffa2b81cbd9b37d4a9eccbc04ee7f1911254aa5a94ddf7815469ef30695f80,full_shadow,1,0.01746486036836359,0.05060106422752142,0.04482514709234237,64,32,7,1.0,0.0,0,0,32,32
llmjp,sealed,82560f440234aa028125aebafc93d31904f4b1191be8295e617cf75f5eae0fda,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
llmjp,sealed,82560f440234aa028125aebafc93d31904f4b1191be8295e617cf75f5eae0fda,always_low,,0.036211806087521836,0.10004975274205208,0.08486913330852984,32,0,0,1.0,0.0,32,0,32,32
llmjp,sealed,82560f440234aa028125aebafc93d31904f4b1191be8295e617cf75f5eae0fda,triage_2_4_8,8,0.036211806087521836,0.10004975274205208,0.08486913330852984,36,4,0,1.0,0.0,28,0,32,32
llmjp,sealed,82560f440234aa028125aebafc93d31904f4b1191be8295e617cf75f5eae0fda,hash_budget_matched_2_4_8,8,0.036211806087521836,0.10004975274205208,0.08486913330852984,36,4,0,1.0,0.0,28,0,32,32
llmjp,sealed,82560f440234aa028125aebafc93d31904f4b1191be8295e617cf75f5eae0fda,fixed_2,2,0.036211806087521836,0.10004975274205208,0.08486913330852984,48,16,0,1.0,0.0,16,0,32,32
llmjp,sealed,82560f440234aa028125aebafc93d31904f4b1191be8295e617cf75f5eae0fda,fixed_4,4,0.036211806087521836,0.10004975274205208,0.08486913330852984,40,8,0,1.0,0.0,24,0,32,32
llmjp,sealed,82560f440234aa028125aebafc93d31904f4b1191be8295e617cf75f5eae0fda,fixed_8,8,0.036211806087521836,0.10004975274205208,0.08486913330852984,36,4,0,1.0,0.0,28,0,32,32
llmjp,sealed,82560f440234aa028125aebafc93d31904f4b1191be8295e617cf75f5eae0fda,full_shadow,1,0.036211806087521836,0.10004975274205208,0.08486913330852984,64,32,0,1.0,0.0,0,0,32,32
llmjp,sealed,b03d407c784b6d06b8f038fcd893fa66c655149b84c663ceaa370c204c6bf7d2,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
llmjp,sealed,b03d407c784b6d06b8f038fcd893fa66c655149b84c663ceaa370c204c6bf7d2,always_low,,0.05405135169894493,0.18028365820646286,0.14427472501993177,32,0,2,0.0,0.0625,32,0,32,32
llmjp,sealed,b03d407c784b6d06b8f038fcd893fa66c655149b84c663ceaa370c204c6bf7d2,triage_2_4_8,8,0.039012310075122514,0.1102512814104557,0.10381743088364598,36,4,2,0.5,0.03125,25,3,32,32
llmjp,sealed,b03d407c784b6d06b8f038fcd893fa66c655149b84c663ceaa370c204c6bf7d2,hash_budget_matched_2_4_8,8,0.039012310075122514,0.1102512814104557,0.10381743088364598,36,4,2,0.5,0.03125,25,3,32,32
llmjp,sealed,b03d407c784b6d06b8f038fcd893fa66c655149b84c663ceaa370c204c6bf7d2,fixed_2,2,0.02781639186105167,0.08608121238648891,0.0856317989528179,46,14,3,0.6666666666666666,0.03125,12,6,32,32
llmjp,sealed,b03d407c784b6d06b8f038fcd893fa66c655149b84c663ceaa370c204c6bf7d2,fixed_4,4,0.02781639186105167,0.08608121238648891,0.0856317989528179,40,8,3,0.6666666666666666,0.03125,18,6,32,32
llmjp,sealed,b03d407c784b6d06b8f038fcd893fa66c655149b84c663ceaa370c204c6bf7d2,fixed_8,8,0.039012310075122514,0.1102512814104557,0.10381743088364598,36,4,2,0.5,0.03125,25,3,32,32
llmjp,sealed,b03d407c784b6d06b8f038fcd893fa66c655149b84c663ceaa370c204c6bf7d2,full_shadow,1,0.03684642900680046,0.09114010818302631,0.0847657237201929,64,32,2,1.0,0.0,0,0,32,32
llmjp,sealed,41f21de965f3c7c12b8d65289e4a57a2b4268b163078d7e75d7eb64b0c4f6dad,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
llmjp,sealed,41f21de965f3c7c12b8d65289e4a57a2b4268b163078d7e75d7eb64b0c4f6dad,always_low,,0.06609547615516931,0.2845747470855713,0.2821981109678744,32,0,4,0.0,0.125,32,0,32,32
llmjp,sealed,41f21de965f3c7c12b8d65289e4a57a2b4268b163078d7e75d7eb64b0c4f6dad,triage_2_4_8,4,0.04532425050274469,0.19042447581887245,0.14765624627470963,40,8,4,0.5,0.0625,18,6,32,32
llmjp,sealed,41f21de965f3c7c12b8d65289e4a57a2b4268b163078d7e75d7eb64b0c4f6dad,hash_budget_matched_2_4_8,2,0.0639015586602909,0.28675105422735214,0.2821981109678744,47,15,5,0.4,0.09375,14,3,32,32
llmjp,sealed,41f21de965f3c7c12b8d65289e4a57a2b4268b163078d7e75d7eb64b0c4f6dad,fixed_2,2,0.0639015586602909,0.28675105422735214,0.2821981109678744,47,15,5,0.4,0.09375,14,3,32,32
llmjp,sealed,41f21de965f3c7c12b8d65289e4a57a2b4268b163078d7e75d7eb64b0c4f6dad,fixed_4,4,0.04532425050274469,0.19042447581887245,0.14765624627470963,40,8,4,0.5,0.0625,18,6,32,32
llmjp,sealed,41f21de965f3c7c12b8d65289e4a57a2b4268b163078d7e75d7eb64b0c4f6dad,fixed_8,8,0.03608498519315617,0.11490538343787193,0.11015621796250341,36,4,3,0.6666666666666666,0.03125,25,3,32,32
llmjp,sealed,41f21de965f3c7c12b8d65289e4a57a2b4268b163078d7e75d7eb64b0c4f6dad,full_shadow,1,0.038729766572942026,0.11017919331789017,0.09063831120729446,64,32,4,1.0,0.0,0,0,32,32
llmjp,sealed,4eecb21975fa80e6a113b924a01084169861ab63345499cb44646a95edcd5657,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
llmjp,sealed,4eecb21975fa80e6a113b924a01084169861ab63345499cb44646a95edcd5657,always_low,,0.05024722580856178,0.11966457590460777,0.11408465690910816,32,0,1,0.0,0.03125,32,0,32,32
llmjp,sealed,4eecb21975fa80e6a113b924a01084169861ab63345499cb44646a95edcd5657,triage_2_4_8,4,0.04385942617955152,0.11704268492758274,0.11408465690910816,40,8,1,1.0,0.0,21,3,32,32
llmjp,sealed,4eecb21975fa80e6a113b924a01084169861ab63345499cb44646a95edcd5657,hash_budget_matched_2_4_8,2,0.04385942617955152,0.11704268492758274,0.11408465690910816,47,15,1,1.0,0.0,14,3,32,32
llmjp,sealed,4eecb21975fa80e6a113b924a01084169861ab63345499cb44646a95edcd5657,fixed_2,2,0.04385942617955152,0.11704268492758274,0.11408465690910816,47,15,1,1.0,0.0,14,3,32,32
llmjp,sealed,4eecb21975fa80e6a113b924a01084169861ab63345499cb44646a95edcd5657,fixed_4,4,0.04385942617955152,0.11704268492758274,0.11408465690910816,40,8,1,1.0,0.0,21,3,32,32
llmjp,sealed,4eecb21975fa80e6a113b924a01084169861ab63345499cb44646a95edcd5657,fixed_8,8,0.05024722580856178,0.11966457590460777,0.11408465690910816,36,4,1,0.0,0.03125,28,0,32,32
llmjp,sealed,4eecb21975fa80e6a113b924a01084169861ab63345499cb44646a95edcd5657,full_shadow,1,0.04754623929329682,0.11704268492758274,0.11408465690910816,64,32,1,1.0,0.0,0,0,32,32
llmjp,sealed,813d119bd1631743c8891bcc0de96bcb5ffc70894a7a610a739ad0c3ca3a4972,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
llmjp,sealed,813d119bd1631743c8891bcc0de96bcb5ffc70894a7a610a739ad0c3ca3a4972,always_low,,0.03304513124021469,0.105358911678195,0.10886277593672275,32,0,1,0.0,0.03125,32,0,32,32
llmjp,sealed,813d119bd1631743c8891bcc0de96bcb5ffc70894a7a610a739ad0c3ca3a4972,triage_2_4_8,8,0.03304513124021469,0.105358911678195,0.10886277593672275,36,4,1,0.0,0.03125,28,0,32,32
llmjp,sealed,813d119bd1631743c8891bcc0de96bcb5ffc70894a7a610a739ad0c3ca3a4972,hash_budget_matched_2_4_8,8,0.03304513124021469,0.105358911678195,0.10886277593672275,36,4,1,0.0,0.03125,28,0,32,32
llmjp,sealed,813d119bd1631743c8891bcc0de96bcb5ffc70894a7a610a739ad0c3ca3a4972,fixed_2,2,0.02785449974180665,0.07723216991871595,0.07145499289035796,47,15,1,1.0,0.0,14,3,32,32
llmjp,sealed,813d119bd1631743c8891bcc0de96bcb5ffc70894a7a610a739ad0c3ca3a4972,fixed_4,4,0.02785449974180665,0.07723216991871595,0.07145499289035796,40,8,1,1.0,0.0,21,3,32,32
llmjp,sealed,813d119bd1631743c8891bcc0de96bcb5ffc70894a7a610a739ad0c3ca3a4972,fixed_8,8,0.03304513124021469,0.105358911678195,0.10886277593672275,36,4,1,0.0,0.03125,28,0,32,32
llmjp,sealed,813d119bd1631743c8891bcc0de96bcb5ffc70894a7a610a739ad0c3ca3a4972,full_shadow,1,0.029814419205649756,0.08787110168486834,0.0856984946876764,64,32,1,1.0,0.0,0,0,32,32
llmjp,sealed,0d223d18d159bac997f32fc52ec420cd3fc5a981d1c2385b6529284f4c2930b9,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
llmjp,sealed,0d223d18d159bac997f32fc52ec420cd3fc5a981d1c2385b6529284f4c2930b9,always_low,,0.06259360875083075,0.2578253820538521,0.14808259755373,32,0,4,0.0,0.125,32,0,32,32
llmjp,sealed,0d223d18d159bac997f32fc52ec420cd3fc5a981d1c2385b6529284f4c2930b9,triage_2_4_8,2,0.029854872387772957,0.09836367331445217,0.07083310335874557,46,14,4,0.75,0.03125,12,6,32,32
llmjp,sealed,0d223d18d159bac997f32fc52ec420cd3fc5a981d1c2385b6529284f4c2930b9,hash_budget_matched_2_4_8,8,0.05493782004305103,0.24821227602660656,0.1489143073558807,36,4,4,0.25,0.09375,25,3,32,32
llmjp,sealed,0d223d18d159bac997f32fc52ec420cd3fc5a981d1c2385b6529284f4c2930b9,fixed_2,2,0.029854872387772957,0.09836367331445217,0.07083310335874557,46,14,4,0.75,0.03125,12,6,32,32
llmjp,sealed,0d223d18d159bac997f32fc52ec420cd3fc5a981d1c2385b6529284f4c2930b9,fixed_4,4,0.04097673160879367,0.12828985042870045,0.11221947744488717,40,8,4,0.25,0.09375,21,3,32,32
llmjp,sealed,0d223d18d159bac997f32fc52ec420cd3fc5a981d1c2385b6529284f4c2930b9,fixed_8,8,0.05493782004305103,0.24821227602660656,0.1489143073558807,36,4,4,0.25,0.09375,25,3,32,32
llmjp,sealed,0d223d18d159bac997f32fc52ec420cd3fc5a981d1c2385b6529284f4c2930b9,full_shadow,1,0.034026406587145175,0.08151201531291008,0.08275894597172737,64,32,3,1.0,0.0,0,0,32,32
llmjp,sealed,c171819256ac9861d0deba51c0719c6263671970134a93cfb704baaf9f03ca11,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
llmjp,sealed,c171819256ac9861d0deba51c0719c6263671970134a93cfb704baaf9f03ca11,always_low,,0.06114755557518947,0.200108103454113,0.1494771525263786,32,0,4,0.0,0.125,32,0,32,32
llmjp,sealed,c171819256ac9861d0deba51c0719c6263671970134a93cfb704baaf9f03ca11,triage_2_4_8,8,0.06114755557518947,0.200108103454113,0.1494771525263786,36,4,4,0.0,0.125,28,0,32,32
llmjp,sealed,c171819256ac9861d0deba51c0719c6263671970134a93cfb704baaf9f03ca11,hash_budget_matched_2_4_8,2,0.04750724311634258,0.18131063878536224,0.13703804612159728,47,15,3,0.3333333333333333,0.0625,14,3,32,32
llmjp,sealed,c171819256ac9861d0deba51c0719c6263671970134a93cfb704baaf9f03ca11,fixed_2,2,0.04750724311634258,0.18131063878536224,0.13703804612159728,47,15,3,0.3333333333333333,0.0625,14,3,32,32
llmjp,sealed,c171819256ac9861d0deba51c0719c6263671970134a93cfb704baaf9f03ca11,fixed_4,4,0.06114755557518947,0.200108103454113,0.1494771525263786,40,8,4,0.0,0.125,24,0,32,32
llmjp,sealed,c171819256ac9861d0deba51c0719c6263671970134a93cfb704baaf9f03ca11,fixed_8,8,0.06114755557518947,0.200108103454113,0.1494771525263786,36,4,4,0.0,0.125,28,0,32,32
llmjp,sealed,c171819256ac9861d0deba51c0719c6263671970134a93cfb704baaf9f03ca11,full_shadow,1,0.041924566146008146,0.13466374389827251,0.12315141260623928,64,32,4,1.0,0.0,0,0,32,32
llmjp,sealed,e4a215f894e5b926ad91335972faa1c475d4be0a26020f455dfda7e57294e73b,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
llmjp,sealed,e4a215f894e5b926ad91335972faa1c475d4be0a26020f455dfda7e57294e73b,always_low,,0.035074557435109455,0.08381875231862068,0.08335959054529667,32,0,0,1.0,0.0,32,0,32,32
llmjp,sealed,e4a215f894e5b926ad91335972faa1c475d4be0a26020f455dfda7e57294e73b,triage_2_4_8,2,0.035074557435109455,0.08381875231862068,0.08335959054529667,48,16,0,1.0,0.0,16,0,32,32
llmjp,sealed,e4a215f894e5b926ad91335972faa1c475d4be0a26020f455dfda7e57294e73b,hash_budget_matched_2_4_8,8,0.035074557435109455,0.08381875231862068,0.08335959054529667,36,4,0,1.0,0.0,28,0,32,32
llmjp,sealed,e4a215f894e5b926ad91335972faa1c475d4be0a26020f455dfda7e57294e73b,fixed_2,2,0.035074557435109455,0.08381875231862068,0.08335959054529667,48,16,0,1.0,0.0,16,0,32,32
llmjp,sealed,e4a215f894e5b926ad91335972faa1c475d4be0a26020f455dfda7e57294e73b,fixed_4,4,0.035074557435109455,0.08381875231862068,0.08335959054529667,40,8,0,1.0,0.0,24,0,32,32
llmjp,sealed,e4a215f894e5b926ad91335972faa1c475d4be0a26020f455dfda7e57294e73b,fixed_8,8,0.035074557435109455,0.08381875231862068,0.08335959054529667,36,4,0,1.0,0.0,28,0,32,32
llmjp,sealed,e4a215f894e5b926ad91335972faa1c475d4be0a26020f455dfda7e57294e73b,full_shadow,1,0.035074557435109455,0.08381875231862068,0.08335959054529667,64,32,0,1.0,0.0,0,0,32,32
llmjp,sealed,3609ce2920c5e3f379a33392f2b55687ae0d898fa57223b8e2efcbb22fa29b37,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
llmjp,sealed,3609ce2920c5e3f379a33392f2b55687ae0d898fa57223b8e2efcbb22fa29b37,always_low,,0.12727280594390322,0.5224944204092026,0.4892670154571533,32,0,13,0.0,0.40625,32,0,32,32
llmjp,sealed,3609ce2920c5e3f379a33392f2b55687ae0d898fa57223b8e2efcbb22fa29b37,triage_2_4_8,2,0.0192147856896554,0.13405235577374697,0.0209665210917592,42,10,12,0.9166666666666666,0.03125,4,18,32,32
llmjp,sealed,3609ce2920c5e3f379a33392f2b55687ae0d898fa57223b8e2efcbb22fa29b37,hash_budget_matched_2_4_8,2,0.0192147856896554,0.13405235577374697,0.0209665210917592,42,10,12,0.9166666666666666,0.03125,4,18,32,32
llmjp,sealed,3609ce2920c5e3f379a33392f2b55687ae0d898fa57223b8e2efcbb22fa29b37,fixed_2,2,0.0192147856896554,0.13405235577374697,0.0209665210917592,42,10,12,0.9166666666666666,0.03125,4,18,32,32
llmjp,sealed,3609ce2920c5e3f379a33392f2b55687ae0d898fa57223b8e2efcbb22fa29b37,fixed_4,4,0.06307668003137223,0.3174389451742172,0.28801754117012013,40,8,12,0.4166666666666667,0.21875,15,9,32,32
llmjp,sealed,3609ce2920c5e3f379a33392f2b55687ae0d898fa57223b8e2efcbb22fa29b37,fixed_8,8,0.10750887084486749,0.5554083436727524,0.4992843881249427,36,4,13,0.3076923076923077,0.28125,22,6,32,32
llmjp,sealed,3609ce2920c5e3f379a33392f2b55687ae0d898fa57223b8e2efcbb22fa29b37,full_shadow,1,0.028557336273024703,0.10915728285908699,0.09176457561552523,64,32,11,1.0,0.0,0,0,32,32
llmjp,sealed,18802a057716dcc66c3584aef9df64728da950f8d3d0e3a9cd9a78a58074ab18,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
llmjp,sealed,18802a057716dcc66c3584aef9df64728da950f8d3d0e3a9cd9a78a58074ab18,always_low,,0.039829661111980386,0.1361929550766945,0.11922315061092376,32,0,2,0.0,0.0625,32,0,32,32
llmjp,sealed,18802a057716dcc66c3584aef9df64728da950f8d3d0e3a9cd9a78a58074ab18,triage_2_4_8,2,0.031943380476150196,0.11895114462822676,0.10912282690405845,47,15,3,0.3333333333333333,0.0625,14,3,32,32
llmjp,sealed,18802a057716dcc66c3584aef9df64728da950f8d3d0e3a9cd9a78a58074ab18,hash_budget_matched_2_4_8,2,0.031943380476150196,0.11895114462822676,0.10912282690405845,47,15,3,0.3333333333333333,0.0625,14,3,32,32
llmjp,sealed,18802a057716dcc66c3584aef9df64728da950f8d3d0e3a9cd9a78a58074ab18,fixed_2,2,0.031943380476150196,0.11895114462822676,0.10912282690405845,47,15,3,0.3333333333333333,0.0625,14,3,32,32
llmjp,sealed,18802a057716dcc66c3584aef9df64728da950f8d3d0e3a9cd9a78a58074ab18,fixed_4,4,0.039829661111980386,0.1361929550766945,0.11922315061092376,40,8,2,0.0,0.0625,24,0,32,32
llmjp,sealed,18802a057716dcc66c3584aef9df64728da950f8d3d0e3a9cd9a78a58074ab18,fixed_8,8,0.031943380476150196,0.11895114462822676,0.10912282690405845,36,4,3,0.3333333333333333,0.0625,25,3,32,32
llmjp,sealed,18802a057716dcc66c3584aef9df64728da950f8d3d0e3a9cd9a78a58074ab18,full_shadow,1,0.030943886930799636,0.08771149255335331,0.08575121685862538,64,32,1,1.0,0.0,0,0,32,32
