block,rows,bf16_linear_us,dynamic_fp8_linear_us,prequant_fp8_mm_us,quant_only_us
6,512,40.800001472234726,89.08800035715103,24.57600086927414,76.60800218582153
6,32,27.456000447273254,90.14400094747543,25.79200081527233,64.57599997520447
6,2,24.351999163627625,88.3840024471283,25.280000641942024,65.88800251483917
6,1,24.4159996509552,86.30400151014328,26.87999978661537,64.4799992442131
7,32,26.976000517606735,87.48800307512283,25.248000398278236,64.31999802589417
7,512,41.34399816393852,88.03199976682663,25.37599951028824,70.75200229883194
7,256,29.08799983561039,89.79199826717377,24.800000712275505,69.47200000286102
7,1024,49.984000623226166,95.71199864149094,31.39200061559677,70.0799971818924
7,16,24.927999824285507,87.48800307512283,25.760000571608543,65.8240020275116
7,8,25.728000327944756,88.28800171613693,26.11199952661991,64.64000046253204
7,2048,66.84800237417221,103.4879982471466,42.7200011909008,72.57600128650665
7,4096,114.78400230407715,151.8400013446808,63.26399743556976,107.26399719715118
7,2,26.079999282956123,90.87999910116196,25.280000641942024,64.7680014371872
7,1,25.087999179959297,88.32000195980072,26.27200074493885,64.09599632024765
7,4,28.351999819278717,86.33600175380707,25.34399926662445,63.26399743556976
7,64,25.79200081527233,90.33600240945816,24.671999737620354,69.31199878454208
7,128,24.927999824285507,88.22400122880936,24.54400062561035,68.92800331115723
8,128,25.536000728607178,92.28800237178802,26.048000901937485,69.88800317049026
8,8,26.91200003027916,87.8399983048439,25.696000084280968,64.67200070619583
8,64,24.831999093294144,89.50400352478027,25.728000327944756,69.72800195217133
8,2,24.288000538945198,84.70399677753448,26.30399912595749,65.76000154018402
8,256,26.75200067460537,88.79999816417694,22.6879995316267,71.58400118350983
8,32,26.559999212622643,85.82399785518646,25.312000885605812,66.39999896287918
8,4,23.455999791622162,88.86399865150452,24.70399998128414,64.03200328350067
8,1024,49.95200037956238,96.00000083446503,31.039999797940254,68.96000355482101
8,16,24.064000695943832,86.91199868917465,26.784000918269157,66.78400188684464
8,4096,114.94400352239609,147.13600277900696,62.591999769210815,98.14400225877762
8,2048,66.43199920654297,106.20799660682678,42.527999728918076,71.58400118350983
8,512,40.70400074124336,89.91999924182892,22.112000733613968,68.12799721956253
8,1,24.70399998128414,90.84799885749817,25.760000571608543,64.41599875688553
9,2,28.192000463604927,88.03199976682663,25.855999439954758,65.5359998345375
9,128,26.464000344276428,91.80799871683121,25.312000885605812,70.20799815654755
9,1,23.00800010561943,86.27200126647949,24.447999894618988,64.35199826955795
9,16,27.135999873280525,85.37600189447403,26.59199945628643,66.04799628257751
9,8,24.25600029528141,87.42400258779526,24.86399933695793,64.57599997520447
9,512,39.712000638246536,89.85599875450134,24.671999737620354,69.2799985408783
9,4,25.95200017094612,89.6959975361824,24.73600022494793,64.06400352716446
9,2048,65.92000275850296,106.84800148010254,44.224001467227936,70.43199986219406
9,32,27.23200060427189,88.86399865150452,27.96800062060356,63.968002796173096
9,64,28.28799933195114,90.81599861383438,24.89599958062172,69.18399780988693
9,1024,52.25599929690361,117.79200285673141,33.376000821590424,74.75200295448303
9,4096,115.03999680280685,155.008003115654,62.880001962184906,93.6959981918335
9,256,28.896000236272812,86.94399893283844,25.37599951028824,69.47200000286102
10,8,24.512000381946564,92.16000139713287,25.728000327944756,65.40799885988235
10,32,27.68000029027462,87.10400015115738,26.655999943614006,64.28799778223038
10,1,23.391999304294586,92.76799857616425,24.992000311613083,64.09599632024765
10,4,27.03999914228916,85.85599809885025,24.224000051617622,64.67200070619583
10,1024,48.41599985957146,96.76799923181534,31.808000057935715,70.68800181150436
10,128,27.583999559283257,92.67199784517288,27.135999873280525,70.14399766921997
10,16,24.927999824285507,87.42400258779526,26.016000658273697,65.88800251483917
10,2048,66.04799628257751,106.59199953079224,43.74400153756142,71.00799679756165
10,512,37.98399865627289,88.22400122880936,24.25600029528141,71.71200215816498
10,2,27.456000447273254,86.40000224113464,25.280000641942024,67.9360032081604
10,64,28.095999732613564,93.53599697351456,31.168000772595406,68.54400038719177
