layer,rank,count,mean_share,median_share,p75_share,p90_share,rank1_over_rankk_median
14,1,13463,0.25496432185173035,0.22837412357330322,0.3024316132068634,0.40984272956848145,
14,2,13463,0.1463485062122345,0.1385105550289154,0.17281962931156158,0.20916321873664856,
14,3,13463,0.10398714989423752,0.10040707886219025,0.12252268195152283,0.14733074605464935,
14,4,13463,0.08143444359302521,0.07866412401199341,0.09586499631404877,0.11435740441083908,
14,5,13463,0.0660327821969986,0.06395626068115234,0.0783776044845581,0.09359832853078842,
14,6,13463,0.05559577792882919,0.0535639226436615,0.06593790650367737,0.07925175875425339,
14,7,13463,0.047225505113601685,0.04548848792910576,0.05639885738492012,0.06810597330331802,
14,8,13463,0.04078793153166771,0.03923211246728897,0.04860246926546097,0.058415304869413376,
14,9,13463,0.03570334613323212,0.03428061679005623,0.04268573597073555,0.05168261006474495,
14,10,13463,0.03184685483574867,0.030543070286512375,0.03792807459831238,0.046084024012088776,
14,11,13463,0.028465397655963898,0.027172023430466652,0.03399689123034477,0.04138857498764992,
14,12,13463,0.025684304535388947,0.02467668615281582,0.031097665429115295,0.037665627896785736,
14,13,13463,0.023277096450328827,0.022460179403424263,0.028178241103887558,0.03408845141530037,
14,14,13463,0.021179532632231712,0.020499613136053085,0.0257407259196043,0.0314878448843956,
14,15,13463,0.019484391435980797,0.018804140388965607,0.023708507418632507,0.02870255708694458,
14,16,13463,0.01798268035054207,0.01735900528728962,0.021973468363285065,0.026861293241381645,13.085310935974121
15,1,13463,0.2220408320426941,0.19664375483989716,0.2569364905357361,0.3515881597995758,
15,2,13463,0.1364974081516266,0.13045191764831543,0.16062496602535248,0.19419080018997192,
15,3,13463,0.10373977571725845,0.09894497692584991,0.12198023498058319,0.1491590291261673,
15,4,13463,0.08390416949987411,0.080384261906147,0.09842948615550995,0.11843696236610413,
15,5,13463,0.07110853493213654,0.0673276036977768,0.08222770690917969,0.10182921588420868,
15,6,13463,0.06027503311634064,0.057525020092725754,0.07035243511199951,0.08686383068561554,
15,7,13463,0.05204092338681221,0.04938197508454323,0.06060914322733879,0.07551436126232147,
15,8,13463,0.04557346925139427,0.043363865464925766,0.05323970317840576,0.06578972190618515,
15,9,13463,0.03996853902935982,0.0384078212082386,0.047172434628009796,0.057462118566036224,
15,10,13463,0.035197556018829346,0.03359498083591461,0.04175787791609764,0.051305800676345825,
15,11,13463,0.03138221800327301,0.030121376737952232,0.03766535967588425,0.0458863265812397,
15,12,13463,0.028057314455509186,0.02690817601978779,0.03394288569688797,0.041488051414489746,
15,13,13463,0.025484101846814156,0.02456238493323326,0.03094942681491375,0.03782544657588005,
15,14,13463,0.02321239560842514,0.022201282903552055,0.028170395642518997,0.03480296581983566,
15,15,13463,0.021509602665901184,0.020707672461867332,0.026425370946526527,0.03253752365708351,
15,16,13463,0.020008109509944916,0.01912270486354828,0.02447705715894699,0.030509579926729202,10.31635570526123
