layer,receiver_group,rank,count,mean_share,median_share,p75_share,p90_share,full_bytes,policy_bytes,policy_byte_saving
5,1,6,5885,0.07987906038761139,0.0776587426662445,0.09376920014619827,0.11028869450092316,24104960.0,24104960.0,0.0
5,1,7,5918,0.07075439393520355,0.06842262297868729,0.08248228579759598,0.09869474172592163,24240128.0,24240128.0,0.0
5,1,8,5827,0.06337367743253708,0.06144529581069946,0.07449803501367569,0.08794087171554565,23867392.0,23867392.0,0.0
5,2,1,7160,0.270979642868042,0.25442206859588623,0.31903985142707825,0.3900723457336426,29327360.0,29327360.0,0.0
5,2,2,4851,0.1737455576658249,0.16779115796089172,0.19941461086273193,0.23388616740703583,19869696.0,19869696.0,0.0
5,2,3,4621,0.13545842468738556,0.13218505680561066,0.15554046630859375,0.1819516122341156,18927616.0,18927616.0,0.0
5,2,4,4867,0.10993514955043793,0.10707022994756699,0.12653234601020813,0.14854983985424042,19935232.0,19935232.0,0.0
5,2,5,5384,0.09289296716451645,0.09018190950155258,0.10952329635620117,0.12467417865991592,22052864.0,22052864.0,0.0
5,2,6,5409,0.0790240615606308,0.07718288153409958,0.09196855872869492,0.10971495509147644,22155264.0,22155264.0,0.0
5,2,7,5693,0.06813859194517136,0.06640908867120743,0.08038102835416794,0.09463202208280563,23318528.0,23318528.0,0.0
5,2,8,5853,0.06094852089881897,0.059264738112688065,0.0717817172408104,0.08548229187726974,23973888.0,23973888.0,0.0
5,3,1,6629,0.2675563097000122,0.23656626045703888,0.2899048924446106,0.37864604592323303,27152384.0,27152384.0,0.0
5,3,2,7739,0.17736169695854187,0.17119137942790985,0.2052551805973053,0.24497359991073608,31698944.0,31698944.0,0.0
5,3,3,7380,0.13865594565868378,0.1366756558418274,0.16223615407943726,0.18908777832984924,30228480.0,30228480.0,0.0
5,3,4,7523,0.11525455117225647,0.11225908994674683,0.1358025074005127,0.1594080626964569,30814208.0,30814208.0,0.0
5,3,5,7367,0.09610151499509811,0.09284091740846634,0.1134958267211914,0.13472770154476166,30175232.0,30175232.0,0.0
5,3,6,7312,0.08128106594085693,0.07825750857591629,0.09607677161693573,0.11587889492511749,29949952.0,29949952.0,0.0
5,3,7,7515,0.07104131579399109,0.06720063835382462,0.08355335146188736,0.10260716080665588,30781440.0,30781440.0,0.0
5,3,8,7736,0.06216946989297867,0.058417096734046936,0.07299978286027908,0.09238734841346741,31686656.0,31686656.0,0.0
6,0,1,7844,0.2673517167568207,0.2459016889333725,0.29805123805999756,0.3594619631767273,32129024.0,32129024.0,0.0
6,0,2,5960,0.18719351291656494,0.18070025742053986,0.2134421169757843,0.249663308262825,24412160.0,24412160.0,0.0
6,0,3,6095,0.14439021050930023,0.1418723613023758,0.16984623670578003,0.20236742496490479,24965120.0,24965120.0,0.0
6,0,4,5824,0.11989639699459076,0.11574240773916245,0.13813669979572296,0.16388657689094543,23855104.0,23855104.0,0.0
6,0,5,5852,0.09676355123519897,0.09454063326120377,0.1143566146492958,0.1345587819814682,23969792.0,23969792.0,0.0
6,0,6,5560,0.07986978441476822,0.07801434397697449,0.09488788992166519,0.11367238312959671,22773760.0,22773760.0,0.0
6,0,7,5476,0.07015074044466019,0.06741587817668915,0.08219993114471436,0.09847357869148254,22429696.0,22429696.0,0.0
6,0,8,5638,0.059764545410871506,0.05722595006227493,0.0715457946062088,0.08631497621536255,23093248.0,23093248.0,0.0
6,1,1,7632,0.24478347599506378,0.2328677475452423,0.27705830335617065,0.33517906069755554,31260672.0,31260672.0,0.0
6,1,2,8756,0.1848674714565277,0.18759581446647644,0.21742409467697144,0.24706681072711945,35864576.0,35864576.0,0.0
