strategy,sample_id,token_count,nll_sum,mean_nll,sample_ppl,kl_sum,mean_token_kl
block_gate16_residual_mxfp4,172,127,368.6588439941406,2.90282554326095,18.22556982020728,1.7059084177017212,0.013432349745682843
block_gate16_residual_mxfp4,173,127,314.5962219238281,2.4771356056994343,11.907108868942034,1.6175059080123901,0.012736266992223544
block_gate16_residual_mxfp4,174,127,367.14703369140625,2.890921525129183,18.009898530888982,1.4998962879180908,0.01181020699148103
block_gate16_residual_mxfp4,175,127,351.3164978027344,2.766271636242003,15.899245197467996,1.874245524406433,0.014757838774853803
block_gate16_residual_mxfp4,176,127,297.0167236328125,2.3387143593134843,10.367898598382435,1.674138069152832,0.01318218952088844
block_gate16_residual_mxfp4,177,127,323.7961730957031,2.5495761661078986,12.801676848160906,1.5465906858444214,0.012177879416097806
block_gate16_residual_mxfp4,178,127,247.48233032226562,1.948679766317052,7.019414193364539,1.7627168893814087,0.013879660546310305
block_gate16_residual_mxfp4,179,127,332.8739013671875,2.621054341473917,13.750213365373812,1.544622540473938,0.012162382208456205
block_gate16_residual_mxfp4,180,127,311.04345703125,2.4491610789862204,11.578629088377959,1.5911563634872437,0.012528790263679083
block_gate16_residual_mxfp4,181,127,332.40618896484375,2.617371566652313,13.699667557343375,1.5820863246917725,0.012457372635368287
block_gate16_residual_mxfp4,182,127,288.51654052734375,2.271783783679872,9.696682179802728,1.8158725500106812,0.014298209055202214
block_gate16_residual_mxfp4,183,127,387.47119140625,3.0509542630413384,21.135503632392847,1.8898038864135742,0.014880345562311608
block_qerr16_f443_mxfp4,160,127,282.10992431640625,2.2213379867433565,9.219658397720517,0.8738338351249695,0.006880581378936768
block_qerr16_f443_mxfp4,161,127,351.4501037597656,2.7673236516516977,15.915980249641192,0.8360911011695862,0.006583394497398316
block_qerr16_f443_mxfp4,162,127,359.2431640625,2.8286863312007875,16.923214716575732,1.1290894746780396,0.008890468304551492
block_qerr16_f443_mxfp4,163,127,313.7413635253906,2.4704044372078,11.827229256066362,1.097489595413208,0.008641650357584315
block_qerr16_f443_mxfp4,164,127,278.8636474609375,2.195776751660925,8.986978997267938,1.1014291048049927,0.008672670116574745
